ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,sortId,wanderingEquipId,resistSleep,resistMadness,saDurability,toughnessCorrectRate,fixPrice,basicPrice,sellValue,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,corectSARecover,originEquipPro,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxZ,qwcId,equipModelId,iconIdM,iconIdF,knockBack,knockbackBounceRate,durability,durabilityMax,pad03,defFlickPower,defensePhysics,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistDisease,resistBlood,resistCurse,reinforceTypeId,trophySGradeId,shopLv,knockbackParamId,flickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,rarity,sortGroupId,partsDmgType,pad04,isDeposit,headEquip,bodyEquip,armEquip,legEquip,useFaceScale,isSkipWeakDamageAnim,pad06,defenseMaterialVariationValue_Weak,autoFootEffectDecalBaseId2,autoFootEffectDecalBaseId3,defenseMaterialVariationValue,isDiscard,isDrop,disableMultiDropShare,simpleModelForDlc,showLogCondType,showDialogCondType,pad,neutralDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,defenseMaterialSfx1,defenseMaterialSfx_Weak1,defenseMaterial1,defenseMaterial_Weak1,defenseMaterialSfx2,defenseMaterialSfx_Weak2,footMaterialSe,defenseMaterial_Weak2,autoFootEffectDecalBaseId1,toughnessDamageCutRate,toughnessRecoverCorrection,darkDamageCutRate,defenseDark,invisibleFlag48,invisibleFlag49,invisibleFlag50,invisibleFlag51,invisibleFlag52,invisibleFlag53,invisibleFlag54,invisibleFlag55,invisibleFlag56,invisibleFlag57,invisibleFlag58,invisibleFlag59,invisibleFlag60,invisibleFlag61,invisibleFlag62,invisibleFlag63,invisibleFlag64,invisibleFlag65,invisibleFlag66,invisibleFlag67,invisibleFlag68,invisibleFlag69,invisibleFlag70,invisibleFlag71,invisibleFlag72,invisibleFlag73,invisibleFlag74,invisibleFlag75,invisibleFlag76,invisibleFlag77,invisibleFlag78,invisibleFlag79,invisibleFlag80,padbit,postureControlId,pad2,saleValue,resistFreeze,invisibleFlag_SexVer00,invisibleFlag_SexVer01,invisibleFlag_SexVer02,invisibleFlag_SexVer03,invisibleFlag_SexVer04,invisibleFlag_SexVer05,invisibleFlag_SexVer06,invisibleFlag_SexVer07,invisibleFlag_SexVer08,invisibleFlag_SexVer09,invisibleFlag_SexVer10,invisibleFlag_SexVer11,invisibleFlag_SexVer12,invisibleFlag_SexVer13,invisibleFlag_SexVer14,invisibleFlag_SexVer15,invisibleFlag_SexVer16,invisibleFlag_SexVer17,invisibleFlag_SexVer18,invisibleFlag_SexVer19,invisibleFlag_SexVer20,invisibleFlag_SexVer21,invisibleFlag_SexVer22,invisibleFlag_SexVer23,invisibleFlag_SexVer24,invisibleFlag_SexVer25,invisibleFlag_SexVer26,invisibleFlag_SexVer27,invisibleFlag_SexVer28,invisibleFlag_SexVer29,invisibleFlag_SexVer30,invisibleFlag_SexVer31,invisibleFlag_SexVer32,invisibleFlag_SexVer33,invisibleFlag_SexVer34,invisibleFlag_SexVer35,invisibleFlag_SexVer36,invisibleFlag_SexVer37,invisibleFlag_SexVer38,invisibleFlag_SexVer39,invisibleFlag_SexVer40,invisibleFlag_SexVer41,invisibleFlag_SexVer42,invisibleFlag_SexVer43,invisibleFlag_SexVer44,invisibleFlag_SexVer45,invisibleFlag_SexVer46,invisibleFlag_SexVer47,invisibleFlag_SexVer48,invisibleFlag_SexVer49,invisibleFlag_SexVer50,invisibleFlag_SexVer51,invisibleFlag_SexVer52,invisibleFlag_SexVer53,invisibleFlag_SexVer54,invisibleFlag_SexVer55,invisibleFlag_SexVer56,invisibleFlag_SexVer57,invisibleFlag_SexVer58,invisibleFlag_SexVer59,invisibleFlag_SexVer60,invisibleFlag_SexVer61,invisibleFlag_SexVer62,invisibleFlag_SexVer63,invisibleFlag_SexVer64,invisibleFlag_SexVer65,invisibleFlag_SexVer66,invisibleFlag_SexVer67,invisibleFlag_SexVer68,invisibleFlag_SexVer69,invisibleFlag_SexVer70,invisibleFlag_SexVer71,invisibleFlag_SexVer72,invisibleFlag_SexVer73,invisibleFlag_SexVer74,invisibleFlag_SexVer75,invisibleFlag_SexVer76,invisibleFlag_SexVer77,invisibleFlag_SexVer78,invisibleFlag_SexVer79,invisibleFlag_SexVer80,invisibleFlag_SexVer81,invisibleFlag_SexVer82,invisibleFlag_SexVer83,invisibleFlag_SexVer84,invisibleFlag_SexVer85,invisibleFlag_SexVer86,invisibleFlag_SexVer87,invisibleFlag_SexVer88,invisibleFlag_SexVer89,invisibleFlag_SexVer90,invisibleFlag_SexVer91,invisibleFlag_SexVer92,invisibleFlag_SexVer93,invisibleFlag_SexVer94,invisibleFlag_SexVer95,pad404,Caption
870300,芦苇之地腿甲,1,0,[0|0|0],805090,0,31,31,0,0.01,1250,0,200,5.1,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1360,14393,14393,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,37,37,31,34,0,-1,-1,1,0,6,4,3,1,60,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.95,0.932,0.946,0.946,0.942,0.935,0.932,109,50,108,50,108,139,113,139,111,1,0,0.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],缠绕硬质皮革的腿甲。\n芦苇之地的战士穿戴的防具。
871100,芦苇之地铠甲（轻装）,1,0,[0|0|0],606040,0,42,42,100,0.015,1150,0,200,7.8,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1361,14401,14401,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,52,52,42,45,0,-1,-1,1,0,2,4,1,1,70,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.92,0.886,0.912,0.912,0.905,0.891,0.886,109,50,108,50,108,139,139,139,-1,1,0,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,42,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],串连铁片，绑紧制成的铠甲。\n芦苇之地的战士穿戴的防具。\n\n据说该地内乱不断，文化交流中断已久。\n也因此，该地人民的内心\n都充满着染血的疯狂。
872000,老翁面具,1,0,[0|0|0],506100,0,23,23,0,0.006,1050,0,200,3.6,6087200,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1365,14410,14410,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,29,29,18,22,0,-1,-1,1,0,5,4,0,2,70,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.966,0.96,0.964,0.969,0.962,0.962,0.958,109,110,108,110,108,139,139,139,-1,1,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以龇牙咧嘴的老人形象制成的木制面具。\n芦苇之地大剑客的别称由来。\n能提升灵巧，但会降低理智度。\n\n将心性磨练至极限的境地，会看见无趣的事物。\n舍弃那些事物之后，“老翁”随之诞生──\n刀与本身，这两者登峰造极就好。\n\n在那之后，“老翁”化成了修罗。
872100,待殓铠甲,1,0,[0|0|0],606050,0,55,55,100,0.017,1150,0,200,8.3,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1365,14411,14411,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,67,67,42,50,0,-1,-1,1,0,2,4,1,2,70,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.905,0.886,0.898,0.912,0.891,0.891,0.881,109,50,108,50,108,139,139,139,-1,1,0,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],串连铁片，绑紧制成的铠甲。\n大剑客“老翁”的高徒，稻叶众穿戴的防具。\n\n稻叶众追在抛弃他们的师父身后，\n就为了正大光明交战，死在尸山血海之下。\n\n作为殓衣用途的防具。\n剑客不畏死亡，视死如归。
872200,待殓臂甲,1,0,[0|0|0],705110,0,18,18,0,0.004,1150,0,200,2.8,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1365,14412,14412,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,22,22,14,17,0,-1,-1,1,0,1,4,2,2,60,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.977,0.972,0.975,0.979,0.973,0.973,0.971,109,50,108,50,108,139,139,139,-1,1,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],串连铁片，绑紧制成的臂甲。\n大剑客“老翁”的高徒，稻叶众穿戴的防具。\n\n稻叶众追在抛弃他们的师父身后，\n就为了正大光明交战，死在尸山血海之下。\n\n作为殓衣用途的防具。\n剑客不畏死亡，视死如归。
872300,待殓腿甲,1,0,[0|0|0],805100,0,34,34,0,0.01,1250,0,200,5.1,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1365,14413,14413,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,41,41,26,31,0,-1,-1,1,0,6,4,3,2,60,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.946,0.935,0.942,0.95,0.938,0.938,0.932,109,50,108,50,108,139,113,139,111,1,0,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],串连铁片，绑紧制成的腿甲。\n大剑客“老翁”的高徒，稻叶众穿戴的防具。\n\n稻叶众追在抛弃他们的师父身后，\n就为了正大光明交战，死在尸山血海之下。\n\n作为殓衣用途的防具。\n剑客不畏死亡，视死如归。
873000,,1,0,[0|0|0],999999,0,23,23,0,0.006,1050,0,200,3.6,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1365,14410,14410,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,29,29,18,22,0,-1,-1,1,0,5,4,0,2,255,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.966,0.96,0.964,0.969,0.962,0.962,0.958,109,110,108,110,108,139,139,139,-1,1,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
880000,密使风帽,1,0,[0|0|0],504070,0,20,20,0,0.005,1050,0,100,3.3,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1400,14420,14420,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,26,26,20,22,0,-1,-1,1,0,5,4,0,1,50,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.972,0.972,0.964,0.969,0.962,0.962,0.958,109,110,113,110,113,139,139,139,-1,1,0,0.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],融入黑暗的黑色风帽。\n教会密使的防具。\n\n在交界地之外，传播双指教诲的教会，\n根据赐福的指引派出诸位密使。\n\n他们是对双指忠心耿耿的奴仆，\n也是暗地解决双指敌人的猎刀。
880100,密使铠甲,1,0,[0|0|0],603080,0,50,50,100,0.016,1150,0,100,8.3,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1400,14421,14421,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,63,63,50,55,0,-1,-1,1,0,2,4,1,1,40,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.912,0.912,0.891,0.905,0.886,0.886,0.876,109,50,113,50,113,139,139,139,-1,1,0,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],融入黑暗的黑色皮制铠甲。\n教会密使的防具。\n\n在交界地之外，传播双指教诲的教会，\n根据赐福的指引派出诸位密使。\n\n他们是对双指忠心耿耿的奴仆，\n也是暗地解决双指敌人的猎刀。
880200,密使手套,1,0,[0|0|0],703050,0,17,17,0,0.003,1150,0,100,2.8,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1400,14422,14422,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,21,21,17,18,0,-1,-1,1,0,1,4,2,1,40,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.979,0.979,0.973,0.977,0.972,0.972,0.969,109,50,106,50,106,139,139,139,-1,1,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],教会密使穿戴的皮制手套。\n\n在交界地之外，传播双指教诲的教会，\n根据赐福的指引派出诸位密使。\n\n他们是对双指忠心耿耿的奴仆，\n也是暗地解决双指敌人的猎刀。
880300,密使靴子,1,0,[0|0|0],803070,0,29,29,0,0.009,1250,0,100,4.8,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1400,14423,14423,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,37,37,29,31,0,-1,-1,1,0,6,4,3,1,40,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.955,0.955,0.942,0.95,0.938,0.938,0.932,109,50,108,50,108,139,139,139,111,1,0,0.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],教会密使穿戴的皮制靴子。\n\n在交界地之外，传播双指教诲的教会，\n根据赐福的指引派出诸位密使。\n\n他们是对双指忠心耿耿的奴仆，\n也是暗地解决双指敌人的猎刀。
881000,密使风帽（轻装）,1,0,[0|0|0],504080,0,14,14,0,0.003,1050,0,100,2.7,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1401,14430,14430,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,21,21,14,16,0,-1,-1,1,0,5,4,0,1,50,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.977,0.977,0.969,0.975,0.966,0.966,0.962,109,110,113,110,113,139,139,139,-1,1,0,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],融入黑暗的黑色风帽，\n底下穿戴的头巾。
881100,密使铠甲（轻装）,1,0,[0|0|0],603090,0,42,42,100,0.015,1150,0,100,7.3,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1401,14431,14431,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,54,54,42,45,0,-1,-1,1,0,2,4,1,1,40,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.924,0.924,0.902,0.916,0.895,0.895,0.885,109,50,108,50,108,139,139,139,-1,1,0,0.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,42,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],融入黑暗的黑色皮制铠甲。\n教会密使的防具。\n\n在交界地之外，传播双指教诲的教会，\n根据赐福的指引派出诸位密使。\n\n他们是对双指忠心耿耿的奴仆，\n也是暗地解决双指敌人的猎刀。
890000,囚犯铁面具,1,0,[0|0|0],500120,0,35,35,0,0.012,1050,0,100,8.6,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1410,14440,14440,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,29,29,44,20,0,-1,-1,1,0,5,4,0,1,10,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.932,0.93,0.941,0.932,0.954,0.951,0.955,109,110,106,110,106,139,139,139,-1,1,0,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],犯下重罪的囚犯被戴上的铁制面具。\n面具厚又重，戴上后感到十分压迫。\n\n面具可说是恶意化成的实体，\n会让配戴者的心中慢慢酝酿出某物──\n一说是憎恨，也可能是近似憎恨的坚强意念。
890100,囚犯布衣,1,0,[0|0|0],600190,0,63,63,100,0.005,1150,0,100,3.2,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1410,14441,14441,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,42,42,23,63,0,-1,-1,1,0,2,3,1,1,10,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.958,0.947,0.947,0.958,0.881,0.886,0.886,109,50,113,50,113,139,139,139,-1,1,0,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,23,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],破烂不堪的布制衣服。\n犯下重罪的囚犯穿戴的防具。\n\n不曾洗过，非常脏。
890300,囚犯长裤,1,0,[0|0|0],800070,0,39,39,0,0.004,1250,0,100,2,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1410,14443,14443,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,26,26,14,39,0,-1,-1,1,0,6,4,3,1,10,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.977,0.97,0.97,0.977,0.932,0.935,0.935,109,50,108,50,108,139,113,139,111,1,0,0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],破烂不堪的长裤。\n犯下重罪的囚犯穿戴的防具。\n\n不曾洗过，非常脏，味道很重。
