ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unknown_0x17c_5,quickMatchReplenish,isWeaponCatalyst,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,restrictSpecialSwordArt,pad,Caption
16110700,神圣十字刀,1,0,[0|0|0],1611,2606008,0,8,0,500,450,100,5,12,0,41,52,32,32,32,6401,-1,-1,-1,-1,-1,0,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,1,1,15,15,5,932,10611,0,0,1,10,117,0,0,0,44,60,0,39,700,-1,-1,0,-1,7,0,6,36,2,0,102,0,13,202,3,13,16,20,0,0,99,0,0,10,40,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,32,117,4,6,170,2,19,19,6,0,19,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4500,310,6,6,1,2,60,6501,-1,-1,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有三片刀刃的武器。\n中间的长刀刃性质与刀相似。\n\n为交界地之外，芦苇之地的武器。\n以揉合斩击的枪术为人所知。
16110800,魔力十字刀,1,0,[0|0|0],1611,2606004,0,8,0,500,450,100,5,12,42,0,52,32,32,32,6401,-1,-1,-1,-1,-1,0,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,1,1,15,15,5,932,10611,0,0,1,10,117,117,0,0,44,60,0,39,800,-1,-1,0,-1,7,0,6,36,2,0,102,0,10,202,3,13,16,20,0,0,99,0,0,10,40,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,4,0,0,1,1,32,0,0,6,170,2,19,19,6,0,19,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4500,310,6,6,1,2,60,6501,-1,-1,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有三片刀刃的武器。\n中间的长刀刃性质与刀相似。\n\n为交界地之外，芦苇之地的武器。\n以揉合斩击的枪术为人所知。
16110900,寒冷十字刀,1,0,[0|0|0],1611,2606011,0,8,0,500,450,100,22,54,34,0,52,32,32,32,6400,107500,-1,-1,-1,-1,0,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,1,1,15,15,5,932,10611,0,0,1,10,117,94,0,0,44,60,0,39,900,-1,-1,0,-1,7,0,6,36,2,0,102,0,10,202,3,13,16,20,0,0,99,0,0,10,40,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,4,0,0,1,1,32,0,0,6,170,2,19,19,6,0,19,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4500,310,6,6,1,2,60,6601,6501,-1,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有三片刀刃的武器。\n中间的长刀刃性质与刀相似。\n\n为交界地之外，芦苇之地的武器。\n以揉合斩击的枪术为人所知。
16111000,毒十字刀,1,0,[0|0|0],1611,2606009,0,8,0,500,450,100,22,54,0,0,52,32,32,32,6400,106000,-1,-1,-1,-1,0,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,1,1,15,15,5,932,10611,0,0,1,10,117,0,0,0,44,60,0,39,1000,-1,-1,0,-1,7,0,6,36,2,0,102,0,0,202,3,13,16,20,0,0,99,0,0,10,40,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,32,0,0,6,170,2,19,19,6,0,19,0,101,30,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,4500,310,6,6,1,2,60,6401,6501,-1,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有三片刀刃的武器。\n中间的长刀刃性质与刀相似。\n\n为交界地之外，芦苇之地的武器。\n以揉合斩击的枪术为人所知。
16111100,血十字刀,1,0,[0|0|0],1611,2606010,0,8,0,500,450,100,22,54,0,0,52,32,32,32,105050,-1,-1,-1,-1,-1,0,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,1,1,15,15,5,932,10611,0,0,1,10,117,0,0,0,44,60,0,39,1100,-1,-1,0,-1,7,0,6,36,2,0,102,0,0,202,3,13,16,20,0,0,99,0,0,10,40,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,32,0,0,6,170,2,19,19,6,0,19,0,101,30,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,4500,310,6,6,1,2,60,6501,-1,-1,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有三片刀刃的武器。\n中间的长刀刃性质与刀相似。\n\n为交界地之外，芦苇之地的武器。\n以揉合斩击的枪术为人所知。
16111200,神秘十字刀,1,0,[0|0|0],1611,2606012,0,8,0,500,450,100,10,24,0,0,52,32,32,32,6400,-1,-1,-1,-1,-1,0,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,1,1,15,15,5,932,10611,0,0,1,10,117,0,0,0,44,60,0,39,1200,-1,-1,0,-1,7,0,6,36,2,0,102,7,0,202,3,13,16,20,0,0,99,0,0,10,40,0,1,0,0,0,19,19,19,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,32,0,0,6,170,2,19,19,6,0,19,0,101,72,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.34,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,4500,310,6,6,1,2,60,6501,-1,-1,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,16110000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有三片刀刃的武器。\n中间的长刀刃性质与刀相似。\n\n为交界地之外，芦苇之地的武器。\n以揉合斩击的枪术为人所知。
16120000,死亡仪式矛,1,0,[0|0|0],1612,2614000,0,6.5,0,500,380,500,23,53,30,0,54,42,27,27,-1,-1,-1,-1,-1,-1,2200,16120000,16120000,16120000,16120000,16120000,16120000,16120000,16120000,16120000,16120000,16120000,-1,-1,-1,-1,-1,1,1,1,1,15,15,5,933,10612,0,0,1,10,99,64,0,0,42,60,0,36,2200,-1,-1,10,-1,7,0,6,36,2,0,100,0,10,200,3,13,14,20,18,0,99,0,0,10,40,0,1,0,0,0,18,18,18,18,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,4,0,0,1,1,27,0,0,6,170,2,18,18,6,0,18,0,1024,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.24,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,3800,310,6,6,2,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,2,0,1,1,0,[0|0|0|0|0|0|0],允许加入死之鸟行列的\n古代祭司们怀抱的仪式矛。\n\n经过死亡仪式后，祭司们会成为鸟的守护者。\n据说此举也等同立下遥远未来的再世契约。
16130000,拷问烛台,1,0,[0|0|0],1600,2610000,0,7.5,0,550,430,100,35,35,0,50,56,28,43,28,6401,-1,-1,-1,-1,-1,2200,16130000,16130000,16130000,16130000,16130000,16130000,16130000,16130000,16130000,16130000,16130000,-1,-1,-1,-1,-1,1,1,1,1,15,15,5,934,10613,0,0,1,10,102,0,66,0,44,60,0,37,2200,-1,-1,0,-1,7,0,6,36,2,0,100,0,11,0,3,13,18,15,0,16,99,0,0,10,40,0,1,0,0,0,18,18,18,18,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,0,0,401000,300,-1,401000,310,-1,401000,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,4,0,1,1,28,0,0,6,170,2,18,18,6,0,18,0,105,0,0,0,6,25,15,15,15,15,15,15,15,15,15,15,0,402050,-1,-1,-1,100,-1,-1,-1,1.27,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,4300,310,6,6,2,0,60,6501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],在格密尔火山官邸的隐藏空间内，\n用来拷问贵族们的器具。\n\n用无数的棘刺伤害皮肤，再用烛火焚烧伤口，\n飘出血液的焦味会让受害者感到绝望──\n考虑得十分周全的烛台。
16140000,棘刺棍,1,0,[0|0|0],1617,2605000,0,6,0,450,350,100,37,37,0,0,46,28,28,28,6401,-1,-1,-1,-1,-1,0,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,1,1,15,15,5,1017,10614,0,0,1,10,120,0,0,0,40,60,0,34,0,-1,-1,0,-1,7,0,6,36,2,0,102,0,0,200,3,13,14,16,0,0,99,0,0,10,40,0,1,0,0,0,17,17,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,28,0,0,6,170,2,17,17,6,0,17,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3500,310,6,6,1,2,60,6501,-1,-1,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有带刺棍棒的武器。\n挥舞能作为打击武器使用，\n棘刺能引发出血。\n\n魔法师的随从──人偶士兵的武器。
16140100,厚重棘刺棍,1,0,[0|0|0],1617,2605001,0,6,0,450,350,100,42,0,0,0,46,28,28,28,6401,-1,-1,-1,-1,-1,0,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,1,1,15,15,5,1017,10614,0,0,1,10,115,0,0,0,40,60,0,34,100,-1,-1,0,-1,7,0,6,36,2,0,102,1,0,200,3,13,14,16,0,0,99,0,0,10,40,0,1,0,0,0,17,17,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,28,0,0,6,170,2,17,17,6,0,17,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3500,310,6,6,1,2,60,6501,-1,-1,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有带刺棍棒的武器。\n挥舞能作为打击武器使用，\n棘刺能引发出血。\n\n魔法师的随从──人偶士兵的武器。
16140200,锋利棘刺棍,1,0,[0|0|0],1617,2605002,0,6,0,450,350,100,14,41,0,0,46,28,28,28,6401,-1,-1,-1,-1,-1,0,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,1,1,15,15,5,1017,10614,0,0,1,10,115,0,0,0,40,60,0,34,200,-1,-1,0,-1,7,0,6,36,2,0,102,2,0,200,3,13,14,16,0,0,99,0,0,10,40,0,1,0,0,0,17,17,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,28,0,0,6,170,2,17,17,6,0,17,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3500,310,6,6,1,2,60,6501,-1,-1,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有带刺棍棒的武器。\n挥舞能作为打击武器使用，\n棘刺能引发出血。\n\n魔法师的随从──人偶士兵的武器。
16140300,优质棘刺棍,1,0,[0|0|0],1617,2605003,0,6,0,450,350,100,51,51,0,0,46,28,28,28,6401,-1,-1,-1,-1,-1,0,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,1,1,15,15,5,1017,10614,0,0,1,10,115,0,0,0,40,60,0,34,300,-1,-1,0,-1,7,0,6,36,2,0,102,8,0,200,3,13,14,16,0,0,99,0,0,10,40,0,1,0,0,0,17,17,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,28,0,0,6,170,2,17,17,6,0,17,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3500,310,6,6,1,2,60,6501,-1,-1,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有带刺棍棒的武器。\n挥舞能作为打击武器使用，\n棘刺能引发出血。\n\n魔法师的随从──人偶士兵的武器。
16140400,火焰棘刺棍,1,0,[0|0|0],1617,2605005,0,6,0,450,350,100,30,7,0,0,46,28,28,28,6401,-1,-1,-1,-1,-1,0,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,1,1,15,15,5,1017,10614,0,0,1,10,115,0,115,0,40,60,0,34,400,-1,-1,0,-1,7,0,6,36,2,0,102,0,11,200,3,13,14,16,0,0,99,0,0,10,40,0,1,0,0,0,17,17,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,4,0,1,1,28,0,0,6,170,2,17,17,6,0,17,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10005,0,1,1,0,0,0,0,1,0,0,0,1,3500,310,6,6,1,2,60,6501,-1,-1,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有带刺棍棒的武器。\n挥舞能作为打击武器使用，\n棘刺能引发出血。\n\n魔法师的随从──人偶士兵的武器。
16140500,焰术棘刺棍,1,0,[0|0|0],1617,2605006,0,6,0,450,350,100,7,7,0,35,46,28,28,28,6401,-1,-1,-1,-1,-1,0,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,1,1,15,15,5,1017,10614,0,0,1,10,115,0,115,0,40,60,0,34,500,-1,-1,0,-1,7,0,6,36,2,0,102,0,11,200,3,13,14,16,0,0,99,0,0,10,40,0,1,0,0,0,17,17,17,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,36,0.015,0,0,0,1,1,0,0,0,0,4,0,1,1,28,0,0,6,170,2,17,17,6,0,17,0,101,0,0,0,0,25,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.21,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,3500,310,6,6,1,2,60,6501,-1,-1,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,16140000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0],长柄顶端附有带刺棍棒的武器。\n挥舞能作为打击武器使用，\n棘刺能引发出血。\n\n魔法师的随从──人偶士兵的武器。
